text,label
পেপাল আসছে না বাংলাদেশে :( বাংলাদেশকে সরাসরি ‘না’ বলেছে আন্তর্জাতিক অনলাইন পেমেন্ট গেটওয়ে পেপল পেপাল আসছে না... http://fb.me/1Lu9m92Ui ,0
ক্ষমতালোভী রাজাকার-প্রেমিকা খালেদাকে এক ধলা থুঃ থুঃ দিলাম >:( ক্ষমতার লোভে আজ সে মুক্তিবাহিনীদের গণহত্যাকারী... http://fb.me/11n31o3mr ,0
স্কুল কে আসলেই মিস করতেসি। :(,0
লুক্স লাইক সামওয়ান ইস ইগ্নরিং মি :( #breaksmyheart,0
"সারাদিন শয়্তানের প্ররোচনা,আর রাত হলেই আল্লাহ ভীতি,মৃত্যু ভীতি কাজ করে! :(",0
"ঘুম আসে না ,, ঘুমও স্বার্থপর ... -_- >:( >_<",0
ধেত মিস করলাম রে মিস করলাম । :( :( হাসিনা খালেদার ঝগ্রা মিস কইরা ফালাইছি ।,0
টিভির Speaker এর হায়াত ২ বছর কইম্মা গেল গা রে :(,0
মাথা গরম! >:(,0
উফফফফফফফফ!!!! দুই নেত্রীর ফোনালাপ শোনার পর প্রতিক্রিয়া : এগুলা কি শুনিতেছি O.o :( দুই জনে সামনাসামনি থাকলে... http://fb.me/2IhnNwYHT ,0
হাসিনা ও খালেদার চুলাচুলি মিস করলাম :(,0
তলানিতে পরে থাকা কিটের থেকেও ছোট মনে হচ্ছে নিজেকে। -feeling down :-/,0
Feeling কেউ মাইরালা.......,0
হরতালে কেমন যেন নিস্ক্রিয় হয়ে পড়লাম...... feeling অসুস্থ and ল্যাজি both. :(,0
মানুষের জীবন টা এমন কেন হয়?? -feeling upset :-(,0
Feeling pitty for myself! জীবন একখান জোক ছাড়া কিছুই না...,0
আমাদের স্কুল এর exam শুরু হচ্ছে ২৩ নভেম্বর ooofff feeling sad কিছু পরা হয়নায়,0
"আজকের বাংলাদেশ প্রতিদিনের প্রথম পাতা। Mockery everywhere, feeling annoyed. pic.twitter.com/7t9k6DVaGV",0
অশিন নাম্বার ওয়ান ভাবতেই খারাপ লাগতেছে সাকিব আল হাসান দুই :(,0
ধেত শামশুর রহমান আর ৪ রানের জন্য তার সেঞ্চুরিটা পেলো না… Really feeling sorry for him.. :(,0
রাজনীতির তাপ কি আমার শরীরের উপরেও পরলো নাকি?? শরীরটা একটু উষ্ণ উষ্ণ অনুভব করছি। জ্বরটা মনে হয় আমারে ধরেই ফেললো। — feeling sick.,0
আছি রে আছি............ বহুত জ্বালায় আছি। না ঘরে না বাইরে না ক্যাম্পাসে :( >:(,0
ব্যর্থ একটা দিন! :(,0
"এমন একটা ফালতু টাইমে পরীহ্মা দিল :/ বাসা থাইকা বাইর হইছি ১২ টার দিকে,আর আসলাম মাত্র :(",0
"মধ্যবিত্ত পরিবারে জন্ম নেয়াটা যেন ভাগ্যের পরিহাস। সইতে ও পারিনা, কইতে ও পারিনা। পুরাই মাইনক্যার চিপা। :(",0
সারাদ্দিন রোজা রেখে গুলিস্তান-টিএসসি হাঁটা এবং ১টা এলপেনলিবে দিয়ে ইফতার..ক্ষুধায় মারা যাচ্ছি! :(,0
Feeling so much দুঃখ কষ্ট,0
কষ্ট হল সেটা তুই দিয়েছিস যেটা feeling UltO PalTa,0
উফ! বাহিরে কি শীত!!,0
বিরক্তিকর!!!...... >_<,0
যখন বিশ্বাসটা নষ্ট হয়ে যায় তখনই মানুষ আর তার কাছ থেকে কোন কিছু প্রত্যাশা করে না.... — feeling confused.,0
অন্য কিছুর কথা জানিনা তবে গোল করে কুত্তার মত মুখ এবং বিকৃত অঙ্গভঙ্গি করার জন্য রোনালদোকে অবশ্যই ব্যালন ডিওর দেয়া উচিত >:(,0
ভালবাসা কেন অসহায়....................................... :(,0
"শালা মানব সমাজটাই খারাপ, কোন সমাজে বাস করি?",0
ঘড়িতে রাত 4 টা :-> কেন জানি আজকে ঘুম আসতেই চাইছে না :-( আগে কোনো দিন এরকম হয়নি..! #Feeling_matha_batha.,0
"এদের মাথা কি খারাপ হয়ে গেছে না কি...... সবাই দুই চারটা 4,6 মাইরাই আউট..... কি মনে হয় জিততে পারব তো? #feeling_confused #sadik",0
এই দুনিয়ার সব পেজের মধ্যে সবচেয়ে ফালতু পেজ হচ্ছে Food Porn।এদের পোস্ট গুলা ঠিক তখনই সামনে আসে যখন পেটের ভিতর ইন্দুর দৌড়ায় >:(,0
